STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,WORK_PERIOD,Work period,HOURS_TYPE,Hours type,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,AGGREGATION_OPERATION,Aggregation operation,HOUR_BANDS,Hour bands,JOB_COVERAGE,Job coverage,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2010,,1785.29,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2011,,1827.345,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2012,,1795.751,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2013,,1776.854,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2014,,1770.748,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2015,,1763.306,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2016,,1766.718,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2017,,1768.131,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2018,,1707.299,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2019,,1694.293,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2020,,1637.233,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2021,,1625.451,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2022,,1601.718,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2023,,1605.743,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,EST,Estonia,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2024,,1611.124,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1990,,1644.851,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1991,,1637.782,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1992,,1635.152,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1993,,1626.686,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1994,,1623.234,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1995,,1579.078,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1996,,1575.092,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1997,,1573.885,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1998,,1564.927,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1999,,1560.667,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2000,,1542.145,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2001,,1523.128,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2002,,1489.72,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2003,,1493.354,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2004,,1517.261,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2005,,1518.586,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2006,,1503.363,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2007,,1525.35,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2008,,1531.923,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2009,,1520.032,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2010,,1528.035,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2011,,1533.702,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2012,,1527.898,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2013,,1512.796,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2014,,1504.182,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2015,,1504.331,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2016,,1507.395,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2017,,1492.042,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2018,,1499.651,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2019,,1504.382,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2020,,1390.85,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2021,,1468.614,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2022,,1493.84,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2023,,1488.518,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,FRA,France,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,2024,,1490.729,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1970,,1960.449,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1971,,1928.538,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1972,,1905.509,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1974,,1837.596,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1975,,1800.829,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1976,,1813.297,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1977,,1795.818,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1978,,1776.881,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1979,,1765.023,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1980,,1745.688,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1981,,1724.153,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1982,,1712.987,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1983,,1700.126,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1984,,1688.562,,A,Normal value,,,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_HW@DF_AVG_ANN_HRS_WKD(1.0),Average annual hours actually worked per worker,I,DEU,Germany,HW,Hours worked,H_Y_PS,Hours per year per person,_Z,Not applicable,_Z,Not applicable,EMP,Employment,A,Annual,ACTUAL,Actual,_T,Total,_Z,Not applicable,MEAN,Mean,_Z,Not applicable,_T,Total,1985,,1665.532,,A,Normal value,,,0,Zero
